T_amb,omega,I,T_prev,T_next
29.650927309051546,1081.897156479253,8.039441805214283,55.20592437108953,54.86683297970536
29.613166338080696,862.7345066960946,7.332657045962261,54.86683297970536,54.945136991655566
29.684247686984804,830.6341115505087,7.032367198656216,54.945136991655566,55.098802248397185
29.766380701656615,931.8469071895748,7.042146687424131,55.098802248397185,55.0750681661063
29.751710547103418,921.2788101645248,7.133011806779117,55.0750681661063,55.218664719176054
29.831712911169397,955.076204103503,7.423423419994774,55.218664719176054,55.14092916319328
29.890176416622907,861.5021240215494,7.725368176984391,55.14092916319328,55.20154775292315
29.875447978889827,660.2145083597281,6.8741003601900665,55.20154775292315,54.978480028951246
29.82454209831389,702.7123666471347,6.919620186326185,54.978480028951246,54.767747293241555
29.833760433672676,858.78784526207,6.41198434038226,54.767747293241555,54.67075452848286
29.83238876596349,883.1426870871753,6.1174750937669256,54.67075452848286,54.611659149737704
29.833805103217635,755.1467403604278,6.681437580676937,54.611659149737704,55.655420850881406
29.799724375591115,917.658753542708,6.6684478511099545,55.655420850881406,54.47644181589957
29.851127053861074,913.3945240234157,6.656150318205743,54.47644181589957,55.51279593193992
29.821925587199974,922.9244383727179,6.783349795971362,55.51279593193992,54.921384156996
29.782712661754214,912.9208851039272,6.5393102495485165,54.921384156996,55.540279396507565
29.897695865234954,905.7424235109977,7.15740311022714,55.540279396507565,54.53709045147685
29.88791474869457,926.4854348337904,6.628857481569032,54.53709045147685,55.14467346028821
29.865561119101177,943.3282084969301,7.263259013952979,55.14467346028821,55.67040994023467
29.87666025798499,1054.02583739237,7.519550658034147,55.67040994023467,55.47387782598226
29.958030324958226,1049.3024600079657,8.475639742294868,55.47387782598226,55.18094607134684
29.93376051481252,987.9855132721522,7.991618602419255,55.18094607134684,54.720545555998584
30.050311748390424,1053.5413190815839,7.857970309067132,54.720545555998584,54.933695783804346
30.112762883234097,1108.5566938910065,8.644421297617368,54.933695783804346,55.77277122250545
30.0353712415971,1087.327885225866,8.459412744040238,55.77277122250545,55.27629898592289
29.93668710777667,1172.1540616082416,8.351254121718894,55.27629898592289,55.38294109541004
29.973668668025997,1360.9358163546106,8.20995664498785,55.38294109541004,55.51615430747708
29.95261101889314,1370.4289499325303,8.604855586181214,55.51615430747708,55.070092390790556
29.924275367627633,1319.9520221619598,9.02773129427776,55.070092390790556,55.609219211768895
29.943207333819533,1156.3737611215743,8.537574574490117,55.609219211768895,55.38501389108995
30.018269127010893,1188.5280237678792,8.232696202075218,55.38501389108995,55.625022424540724
30.009748644149145,1189.5869575920128,8.526989546187282,55.625022424540724,55.390300900116046
29.941835474406204,1122.3110264983761,8.636171848132639,55.390300900116046,55.11496179027956
29.93684374538143,1168.0597611093128,8.144368889188799,55.11496179027956,55.4832622201399
29.954700179194997,1255.3864506595105,8.339096308048513,55.4832622201399,55.82589107943363
29.96165576618308,1247.7157624542328,8.005155846939912,55.82589107943363,55.77371130587731
29.95805583656109,1348.4922306846654,7.957544444299862,55.77371130587731,55.68714929882285
29.91356563709367,1309.1124635834344,8.037884563210234,55.68714929882285,55.9711587339189
29.894889937234627,1347.9367262284857,8.247022067509846,55.9711587339189,55.667432768584035
29.93933909625486,1461.8214840096882,8.64536555725879,55.667432768584035,55.77193554625579
29.89262714304746,1389.5387282835864,8.61505696667486,55.77193554625579,55.636336293184925
29.87006837518549,1298.4725901267109,8.438380249005663,55.636336293184925,56.09152742629489
29.84634272850454,1244.7247709458145,8.31206445454366,56.09152742629489,55.92390568005969
29.905265271020454,1260.6638142457537,9.300788084965848,55.92390568005969,55.701272153265286
29.913790680321437,1237.4585523307735,9.302441238027795,55.701272153265286,55.46061655780565
29.926615279243613,1272.2788689044587,10.133125768371404,55.46061655780565,56.278483945512235
29.884349255994735,1341.0025535586776,10.216226007417053,56.278483945512235,55.768041734111556
29.805794368866206,1402.6584561262587,10.723275431738614,55.768041734111556,56.050847377995
29.762935548677333,1401.943746694901,10.033133726935532,56.050847377995,56.77130416604095
29.699995225693115,1485.7861129042813,9.846567124532557,56.77130416604095,56.34045514814148
29.64455507694621,1504.1429420609556,9.637602151960147,56.34045514814148,56.613970418290734
29.621013994057435,1563.289024114948,9.172908808386408,56.613970418290734,56.00295858820268
29.575745733423343,1575.6154234868575,9.56067272468569,56.00295858820268,56.52267652002175
29.637653748497836,1522.4104858579276,9.93562351145355,56.52267652002175,56.24246703357356
29.598446633824317,1668.5072336104715,9.482115101285657,56.24246703357356,56.38434061815318
29.664870574363903,1615.9883450649736,10.287413683203498,56.38434061815318,56.919004766972904
29.694436610806527,1534.7070227123158,10.078518291386496,56.919004766972904,56.26711313870802
29.733495671067715,1618.9185761215608,10.05023205469671,56.26711313870802,56.39487906434543
29.735728585115886,1679.5868187330861,10.102951425501038,56.39487906434543,56.157340107812836
29.67105334214897,1614.5488967618717,10.196999402761705,56.157340107812836,56.73685788797384
29.731827462973854,1743.8274906948354,10.508811171070285,56.73685788797384,56.34169945240844
29.746192001025673,1803.7326015734336,10.242110830987542,56.34169945240844,56.851896118474556
29.73853045301276,1737.8021438662754,9.742613786704457,56.851896118474556,56.08767238907161
29.75520790359457,1752.643208393055,10.017674780508061,56.08767238907161,56.78676684005886
29.78251349513919,1772.054750098964,10.240321446779083,56.78676684005886,56.466007969501135
29.78037934032782,1805.086061716756,9.949863685704539,56.466007969501135,56.91289362427232
29.798864636609775,1858.5594765396368,9.681991114475657,56.91289362427232,56.7225244650403
29.801456241559418,1808.671275769288,9.471388435869212,56.7225244650403,56.602400429408135
29.74520977380431,1909.9332697826126,9.89766250575723,56.602400429408135,56.682755651530734
29.772081466515676,2067.7089459381177,9.821964227129873,56.682755651530734,56.58026375384929
29.923669587271206,2049.50659270906,9.92404156783228,56.58026375384929,57.12629452715534
29.903780691574195,2079.2926375138845,10.258287538986778,57.12629452715534,56.60075989849127
29.89808487192154,2221.430225283294,10.353947252840163,56.60075989849127,56.877151822484905
29.91160914122705,2148.710409722197,10.521346882660316,56.877151822484905,57.09994305549641
29.90490778018658,2100.051231375214,10.21075711940097,57.09994305549641,57.51450221119036
30.038495949174415,2078.973051360891,9.627962951088463,57.51450221119036,57.063580984839106
30.003584876187787,2074.847624202794,9.846629764135058,57.063580984839106,57.02732626268033
30.031324702274052,2128.9767883449163,9.588685641480126,57.02732626268033,57.21383317449623
30.04834672444913,2058.89203121607,9.340828448274522,57.21383317449623,56.54491204230744
30.002461275724116,1963.8209228482083,9.766512243817726,56.54491204230744,56.84268370939574
30.03689186077306,2041.9541524464587,9.782237470227445,56.84268370939574,57.128032223409214
30.075732245716317,1901.051000075055,10.127472477445586,57.128032223409214,57.0664502610934
30.08458823721657,1951.2197680869883,10.279481797065031,57.0664502610934,56.837252996044775
30.035235479489724,1831.3765860557046,9.994660130591846,56.837252996044775,57.607328219099514
30.06348134355337,1886.5838992697363,9.447483219639102,57.607328219099514,57.459220529376225
30.01442637517996,1828.7250443944693,9.304561195532376,57.459220529376225,57.452030022612476
29.946323833637326,1714.9609031032587,8.975827076969354,57.452030022612476,57.23006075365204
29.950636525448576,1620.5133559229794,8.929505672980648,57.23006075365204,57.48977629653978
30.003564166255668,1516.3709769298985,8.846927369616433,57.48977629653978,57.646257198158615
30.054802002943205,1482.9095057007937,8.617459493273065,57.646257198158615,57.441852021907046
30.11297679365853,1458.4133393830698,9.059257503355292,57.441852021907046,57.68563166723556
30.134425063214888,1430.9857671502828,9.251133715594305,57.68563166723556,57.342601463274846
30.15044753890719,1512.6563928304806,9.031795500448297,57.342601463274846,57.6420764232971
30.152507842246273,1507.7351384621097,9.31345475710421,57.6420764232971,57.98847535537094
30.101248882524064,1589.0933023211383,9.499986265972376,57.98847535537094,58.05594141408935
30.035402628842416,1685.7543283595783,10.393623498291468,58.05594141408935,58.12550688952552
30.085494327319886,1799.9131097376958,10.427772050932504,58.12550688952552,57.85472104273753
30.00241908133296,1652.3834736442939,10.529804868479607,57.85472104273753,57.820116590026956
29.97282014094646,1579.2173713781058,10.504706194892137,57.820116590026956,57.71596984087912
30.003599405339525,1462.996767637134,10.325155146779982,57.71596984087912,57.35156833132562
30.079092939495542,1376.9736972194241,10.673059621645965,57.35156833132562,57.53769766795525
30.054856401418093,1420.6371980074205,11.111990624527111,57.53769766795525,57.933694461476286
30.091920489767343,1493.3699661845305,10.65135321116393,57.933694461476286,57.99556419297931
30.147603475104408,1425.154517013745,10.755169917392545,57.99556419297931,58.49691123608487
30.16051578445427,1463.9643217233113,10.889952587816621,58.49691123608487,58.51625533380264
30.118325285528034,1355.974928739654,11.238892059801328,58.51625533380264,57.96422350234367
30.12761701440398,1447.9250760162793,11.22099888612618,57.96422350234367,58.462507915607475
30.05735879637013,1525.2154504966077,11.072850642261738,58.462507915607475,58.12729719615123
30.07445896924118,1473.4186962182462,11.730571326355214,58.12729719615123,58.52902491377707
30.030630728032023,1446.4243158897523,11.773550807434141,58.52902491377707,58.626642696992356
29.976021611677673,1472.86587817676,12.418314998421137,58.626642696992356,58.806599030907854
29.951498503642988,1504.4773036992979,11.318540844005714,58.806599030907854,58.332105963917726
29.949552043618745,1479.4339208252015,10.99114180304156,58.332105963917726,58.82944943682187
30.00362456710017,1453.3344262952953,10.920150808204124,58.82944943682187,58.00436721060053
29.984764923360718,1299.9891565540893,10.467356232173339,58.00436721060053,58.99342499771371
30.03281959766673,1131.1931048036915,10.160830092327057,58.99342499771371,58.638109054085064
30.012833594852243,1270.6828541870168,10.468271598525604,58.638109054085064,58.68281219774843
29.984975068499587,1375.0439499562608,10.172065270325156,58.68281219774843,58.11496190362901
30.035430058686288,1266.3337702824197,10.60136840304082,58.11496190362901,58.65106147462259
30.01512337641274,1184.053431007118,10.514510957810293,58.65106147462259,59.21783883844875
30.02899058539875,1144.473556565061,10.736092360208422,59.21783883844875,58.72835003807856
29.999840891215545,1194.1033480795697,10.912981185023062,58.72835003807856,59.11614246880954
29.996794738480148,1158.7927630902936,10.973597503329168,59.11614246880954,58.96181290082477
30.024307425631832,1323.7366953088224,11.34936567204844,58.96181290082477,59.32156197127968
30.073106923122623,1570.817670897645,11.555749062755579,59.32156197127968,59.107484527925884
30.09733909868821,1627.1388768433774,11.152162671720278,59.107484527925884,58.82031011201299
30.07514401686727,1586.6453355079907,11.411208262608103,58.82031011201299,59.17100718196038
30.06643528875621,1597.703209545935,11.846190110667488,59.17100718196038,59.68590994379104
30.10959282569142,1584.765529302635,11.578192071916199,59.68590994379104,59.399959774324614
30.16635656227408,1646.6768237754243,10.935689344598046,59.399959774324614,59.26384804869795
30.150698865328664,1659.9180607367653,11.247221231446458,59.26384804869795,60.02593825688529
30.19620394007565,1682.630540830803,11.48132024399,60.02593825688529,59.7463716877094
30.199410780194558,1628.7224057763583,11.376814487573498,59.7463716877094,59.68574213503135
30.200360339526565,1625.948065774871,10.62258532579611,59.68574213503135,59.57697317616209
30.180486172780093,1630.4445180220032,10.510037329033828,59.57697317616209,59.73797603782494
30.168144983004513,1669.4838276863702,10.078454454214375,59.73797603782494,59.78753910263139
30.086742872306953,1641.6302444194362,10.38410021641509,59.78753910263139,58.938504951564845
30.171120524281285,1704.2005035470154,9.796794712467552,58.938504951564845,59.747044249055406
30.159502162312446,1724.7312540335377,9.867831159236989,59.747044249055406,59.615789359570165
30.18646738995959,1651.3673383166768,9.893808394257286,59.615789359570165,59.54678626768005
30.207483531448396,1717.4210145809695,9.571521127612169,59.54678626768005,59.668798777444785
30.19022568808625,1501.1156001751024,9.322936340581059,59.668798777444785,59.291944350896834
30.1640049434377,1419.548839521707,9.38918120067412,59.291944350896834,59.249366971602434
30.161207671835438,1238.811729315498,9.475384388394822,59.249366971602434,60.19257013560826
30.114791465295987,1277.6668460507392,8.962643889303356,60.19257013560826,59.9860947540695
30.116291792222533,1255.0137797398188,9.083884643283488,59.9860947540695,59.14765434101083
30.1225266561051,1234.6006457381025,8.469375717665791,59.14765434101083,59.722717037881495
30.04866625793205,1187.889690610725,8.466063764093956,59.722717037881495,60.18300730608461
30.018253860572095,1237.9066450570822,8.354375396409283,60.18300730608461,59.85869693729125
29.97000322433312,1215.6589416180495,8.444719330935904,59.85869693729125,60.33803933662312
29.98624746027435,1365.9292721774998,8.177155594934536,60.33803933662312,60.301206785230434
29.98257352719483,1400.019187923054,8.16778641125421,60.301206785230434,59.59961446237005
29.9575426198954,1276.0786138155145,7.963452587633005,59.59961446237005,59.98184814946521
29.90385749925951,1137.9500793256123,7.64518105096477,59.98184814946521,59.910221736494954
29.851502913221186,1184.6530029490482,7.885617785930488,59.910221736494954,59.64278186913176
29.806308948742142,1163.8347125039984,7.142320721085474,59.64278186913176,59.64025530718792
29.781591951233008,1195.753264560186,7.472295876931115,59.64025530718792,59.84784921264816
29.745939597148443,1279.9016534023874,6.866019108325727,59.84784921264816,59.91465015079773
29.683558207191254,1336.6746026534174,7.534467599751026,59.91465015079773,60.20372167921984
29.70822980660044,1333.4472117306964,6.656394101142142,60.20372167921984,60.44297036268971
29.607107453798264,1343.799974682366,6.513169033313672,60.44297036268971,60.2949900330176
29.551815694690656,1349.04258114877,6.559221580316796,60.2949900330176,60.380131040703716
29.59903648811767,1359.9707637897861,7.05057932765055,60.380131040703716,60.09186271589725
29.59943618959511,1350.7439642051993,7.476304202149423,60.09186271589725,60.37041836823608
29.550514145593038,1575.8997604664921,7.626407193416117,60.37041836823608,60.16791016552984
29.56955560823492,1617.9074383843,8.377261783548775,60.16791016552984,60.10721662607897
29.60918097881855,1489.502960063986,8.938649937455777,60.10721662607897,60.832115279923684
29.5921361498463,1498.075365891132,8.42694834858567,60.832115279923684,59.587495540273444
29.618446250752495,1445.9654226857278,8.467016203783059,59.587495540273444,59.754348263683134
29.604241300484457,1599.966446824596,9.259920323841294,59.754348263683134,60.459636686801694
29.606566958995195,1605.0846637341044,9.11054313730149,60.459636686801694,60.29251346703556
29.661867273570333,1578.7710741074343,8.942008227443209,60.29251346703556,59.96800892161925
29.710796916753583,1535.7071464821024,8.926906213663797,59.96800892161925,60.11607208160949
29.631731377678033,1592.0423740919557,9.703252989336544,60.11607208160949,60.18559502733783
29.667792646318023,1708.9863074957402,9.364812134865613,60.18559502733783,60.76037246990328
29.679608860419435,1633.5335135461892,9.273705916633075,60.76037246990328,60.881702658709635
29.71821943428706,1641.6791625944531,8.708649507592586,60.881702658709635,61.036700559743
29.652467979010172,1531.1860480751911,8.905230543568422,61.036700559743,60.08928861912641
29.755662705793007,1640.1827075952083,8.146836463909995,60.08928861912641,60.172752436648146
29.826716502696495,1715.09474095638,7.528716485698492,60.172752436648146,60.17050740116762
29.81155642186097,1802.7365338760449,7.748889890072406,60.17050740116762,61.00061842253064
29.746101669241572,1851.5959063397404,6.893889651640171,61.00061842253064,60.751875714673666
29.73496056045371,1942.6324478917443,6.901247337868699,60.751875714673666,60.66587826228948
29.710013682955612,2013.780148193532,7.291148063903331,60.66587826228948,60.728639095535954
29.77551566759896,2083.727542469243,7.72369798147819,60.728639095535954,60.6608872125458
29.812161095470838,2104.9698343985606,7.759501581383716,60.6608872125458,60.35726164115011
29.800298109515968,2007.9803709537825,7.377376977855792,60.35726164115011,60.86708117111087
29.786197385419207,2027.2965437219768,7.9537020170574975,60.86708117111087,60.679842157719015
29.784107524025433,2107.57464699219,8.385428279630347,60.679842157719015,60.39738781082045
29.772535184140995,2155.1498639018046,8.288017062940401,60.39738781082045,60.94820570905636
29.83864197884492,2206.017330963079,7.811823561065059,60.94820570905636,60.666043591413526
29.84671821145261,2337.8663039089893,7.739331147246379,60.666043591413526,60.87712819072578
29.869103962957364,2381.536610928121,7.324681987580538,60.87712819072578,60.78498696240912
29.89463936041804,2270.0297987653507,7.0744323450199795,60.78498696240912,61.1027458958944
29.94842550879275,2298.5703019900193,6.952641221921369,61.1027458958944,60.91427045733968
29.970748559855007,2293.762922169609,6.957672622862103,60.91427045733968,60.59614222909667
30.003589486191014,2235.573502916878,6.973807185083979,60.59614222909667,60.968758246434874
29.987976076460683,2108.725232948858,6.605624882584259,60.968758246434874,60.986542986610736
30.066386398813876,2139.5030981156765,6.076189562023703,60.986542986610736,61.04497406195074
29.989368680021457,2130.5299861068297,6.700664175294296,61.04497406195074,61.21453736402804
29.98003077328124,2235.089950379151,6.841436483621759,61.21453736402804,60.73355574133577
30.003593296173534,2128.2323096347855,7.216445652321663,60.73355574133577,61.13124210368828
29.986846694309854,2197.279705923658,6.890777659527218,61.13124210368828,60.42553888586579
29.995699161685348,2225.4399422386687,6.829164332896871,60.42553888586579,60.91760562708876
30.015926421339657,2204.128176223268,6.56954043168036,60.91760562708876,60.88009303174777
30.096200590479356,2288.044405532183,6.265194533661089,60.88009303174777,61.40327848341447
30.124622805759085,2228.630097156091,5.791320676196159,61.40327848341447,60.93049628333949
30.176313277829035,2092.3021271042985,6.162063041626776,60.93049628333949,61.169161685578736
30.163677162200383,2075.378398857856,6.325963529476091,61.169161685578736,60.469271591865116
30.192737102800095,2009.2709447115435,6.613053772976117,60.469271591865116,60.90298273674959
30.198405629701355,1908.7865612821004,6.545103979544221,60.90298273674959,60.76693369373183
30.2674695804793,2042.914145141756,6.832043362587692,60.76693369373183,61.77785812898277
30.20795240607088,2082.162697338227,7.172387724131369,61.77785812898277,60.85042318429724
30.244237805236818,2144.9590404332607,7.317692955830381,60.85042318429724,61.08311450488414
30.24061718829529,2096.289640760939,6.558518748429782,61.08311450488414,61.11106786877324
30.257599276630955,2111.173868253114,6.781549085559709,61.11106786877324,60.61332327815343
30.19072209196631,2162.775203398319,7.603367123408019,60.61332327815343,60.95025387978972
30.194644598505207,2157.8419778617954,7.7269680658423,60.95025387978972,61.248029141475364
30.296261449740722,2075.950156925804,7.808250839199862,61.248029141475364,61.17071557671942
30.25627857862584,2032.1897792582045,7.788414716047086,61.17071557671942,60.474448072846414
30.323644740706516,2176.2690273133035,7.967671573897769,60.474448072846414,61.012733030217966
30.30481500455534,2375.688136644385,7.796649781365961,61.012733030217966,61.51134440416248
30.276258208837355,2233.692693078087,8.355086409063858,61.51134440416248,61.39980200535723
30.32467048845592,2427.1171359674026,7.799277068176608,61.39980200535723,61.609250591279334
30.397579028829874,2432.727977436693,8.121717154896663,61.609250591279334,60.97081308642209
30.31519017177465,2550.1745232499165,8.436323855429395,60.97081308642209,61.67119104228045
30.31324467003534,2601.7835382628064,8.130125735012495,61.67119104228045,61.28896182315615
30.284272665756255,2564.7079691727745,7.389034590336384,61.28896182315615,61.79349887328921
30.327360590466423,2660.03545830738,7.108496930430848,61.79349887328921,61.33121079968021
30.344770741263662,2638.792220337041,7.23980651526326,61.33121079968021,60.73312768409938
30.31339187920311,2568.11820785003,7.660636469672757,60.73312768409938,61.6193144184947
30.310198349946884,2729.886923918308,7.679160455590413,61.6193144184947,61.25028342882523
30.26389444792936,2828.0421940331835,7.931480521248821,61.25028342882523,61.28743675820997
30.30023809111418,2923.290248342617,7.670362003710503,61.28743675820997,60.9779925768329
30.29387542566492,2909.5742618235936,7.154063388944255,60.9779925768329,61.914726154172634
30.280695918157008,3000.0,7.248998630461794,61.914726154172634,61.290333132121354
30.21339285176476,2875.532847066805,7.914909053961103,61.290333132121354,61.937038095108925
30.208876901252,2823.7400306106756,7.8053123480023014,61.937038095108925,61.35183674047022
30.135011513536135,2937.587642571605,7.64809117296789,61.35183674047022,61.22356234012819
30.203381589923055,2941.7197797273902,8.219903962795266,61.22356234012819,61.920485163865095
30.216216314875208,3000.0,8.5075411812306,61.920485163865095,61.524681370353704
30.247380868187808,3000.0,8.414400894784366,61.524681370353704,61.54976197448898
30.34315260276645,2927.445041192328,8.41612395172163,61.54976197448898,61.20521428931263
30.343896896526832,2959.64030145981,8.24433489336383,61.20521428931263,61.46889973068195
30.359634211806313,2946.132894643573,7.61155388638867,61.46889973068195,61.74691691294125
30.360111826119155,2858.0876680011606,6.91779958140911,61.74691691294125,61.241943176892526
30.366955492153625,2897.118335362726,7.12847879825094,61.241943176892526,61.48019797243928
30.39531402750461,2742.5112136874773,6.584072027087952,61.48019797243928,61.52754687509373
30.493990099345293,2658.7345128813145,6.828408439542628,61.52754687509373,61.68385762379262
30.459643218262002,2665.1083320227194,6.57510675863319,61.68385762379262,62.117022282898574
30.487720275992984,2676.050261408055,6.395790849175497,62.117022282898574,61.58974192555449
30.43521167000895,2697.472197207456,5.910703329558461,61.58974192555449,61.48194847185809
30.45658572211499,2907.590989930408,6.450771350063266,61.48194847185809,62.51828445661408
30.492503116459698,2900.742406111116,5.6752702992618556,62.51828445661408,61.568068204574764
30.42638879666469,3000.0,5.359367867211944,61.568068204574764,61.64255178368065
30.391426191756487,2986.7479619452783,4.934549363673322,61.64255178368065,61.59260617384037
30.330087755028906,2982.7100361227644,4.577937581804508,61.59260617384037,61.61801681564135
30.293036826039963,2920.214754031004,4.786881667338296,61.61801681564135,61.72648914661405
30.281430541515196,2905.9289965994953,5.025660026261849,61.72648914661405,61.982369337106924
30.274328561103548,2883.6686951229217,5.213840168489917,61.982369337106924,61.83046512466495
30.30773845328143,2871.9028151622333,5.246083278738126,61.83046512466495,62.03701227377103
30.268648941794766,2803.048171709071,5.553742279524849,62.03701227377103,62.032243967877434
30.290896044921997,2839.4720467823972,5.6660840190150585,62.032243967877434,61.78863116317063
30.293206208712746,2895.184998048219,6.0401275234241725,61.78863116317063,61.84908109007234
30.33876760897228,2887.12276477254,6.594924615387708,61.84908109007234,62.07955552313767
30.350190643058895,2937.712860177804,6.707759771721659,62.07955552313767,61.426037978494264
30.362540978433103,2878.8527009577783,6.988300107059589,61.426037978494264,62.521590078513455
30.504805698178483,2848.8690949745715,7.0166979932295686,62.521590078513455,61.635043531079624
30.48249543496112,2809.827502849617,7.6344777844770375,61.635043531079624,61.69615504158963
30.448846884074747,2771.901064980308,6.9994806549845165,61.69615504158963,61.45213739886036
30.410966297847636,2635.22907354404,7.252202534669288,61.45213739886036,61.471369199833056
30.5509511589395,2605.8947700519984,6.585499361473193,61.471369199833056,62.1316975689245
30.595951142160988,2547.740773337586,7.105238133694609,62.1316975689245,62.53359630355375
30.58184968977149,2497.195518210963,7.034055111396334,62.53359630355375,61.69423476513379
30.6197385278183,2479.001867750511,6.835365230278852,61.69423476513379,61.98148444460277
30.609796947669356,2377.25345299044,6.994177871196444,61.98148444460277,61.958096751909714
30.52046061797711,2341.7237366411987,7.297931954728742,61.958096751909714,62.2066817432683
30.53561303212375,2388.9493824801098,7.271913685641218,62.2066817432683,62.58790743232207
30.594100341173025,2462.925318221693,7.450370087340288,62.58790743232207,62.393114150723385
30.640477630038703,2522.9592025739794,7.2745846820015325,62.393114150723385,61.88110424221288
30.573282684454135,2556.588172641389,7.493020374334104,61.88110424221288,62.1249585158784
30.627806284011065,2481.6824706377656,7.130447950623238,62.1249585158784,62.16392251835408
30.650801297326453,2475.9891115295186,6.376143306394787,62.16392251835408,61.97670595735172
30.66955670551416,2327.795278330402,5.998040685645436,61.97670595735172,61.658668140704194
30.737140774157165,2473.7855997549714,5.511778138256651,61.658668140704194,61.756178103383846
30.72067119728653,2477.195401601268,6.224268909289278,61.756178103383846,62.35216897232423
30.69602774989531,2439.0446797586055,6.843759132674423,62.35216897232423,62.391591349238176
30.677288292259398,2496.820816475922,6.252901946629452,62.391591349238176,61.960248843544385
30.668726655054783,2364.0530694098097,5.83072843424717,61.960248843544385,62.10653064951644
30.710686722812397,2360.0606381228727,5.703086138025981,62.10653064951644,62.39368688262183
30.67324924161335,2342.40815226357,5.823531404866258,62.39368688262183,61.52802612305043
30.72239505193644,2132.396417535826,5.490826935161134,61.52802612305043,61.910993070677726
30.73034986404589,2124.487368258843,5.652177432171824,61.910993070677726,62.65484817986945
30.74372687835222,2100.097939219371,5.4414361537769524,62.65484817986945,62.14244504528087
30.731451803865443,2191.9973272051902,5.148632980614667,62.14244504528087,61.72002400723927
30.728311467708245,2206.664704325064,5.7727733525644505,61.72002400723927,62.10264694600808
30.71329605479643,2283.369236805941,6.265565113870459,62.10264694600808,62.381857682550546
30.7101083415469,2266.5117184798,6.133943645051173,62.381857682550546,61.319878595048586
30.69731718483477,2334.8509073259465,6.2263476359533785,61.319878595048586,62.14315176154726
30.709081670293262,2244.83302649556,5.8393516050032845,62.14315176154726,61.98348195958836
30.81625401153211,2230.606968472465,5.52944280677194,61.98348195958836,61.60870535514473
30.887808969811573,2253.151652367149,5.760704773517749,61.60870535514473,62.131651525654604
30.880906616047497,2227.6578051210045,5.692870224518833,62.131651525654604,62.072464705513404
30.811769707532566,2220.6236123674125,5.81128345533588,62.072464705513404,62.10818517399862
30.904292869224754,2227.50353756783,4.877612638451757,62.10818517399862,62.01432988190252
30.899593597585522,2446.6638682164944,5.224159132445774,62.01432988190252,61.814434184168874
30.85904915039509,2493.952389370939,4.9273537624898776,61.814434184168874,61.68656497814544
30.79135877441775,2466.082840312213,4.963964338185422,61.68656497814544,61.91800108832804
30.69775099929608,2374.1500970691222,4.968098563458364,61.91800108832804,62.383146297828226
30.677342340496633,2405.7349987608095,4.482231232534939,62.383146297828226,62.198297608570506
30.713048027924298,2311.034270995994,5.139324953309991,62.198297608570506,62.11140964725332
30.627260113705383,2223.629929365321,5.306273274522723,62.11140964725332,61.82510318853596
30.710471776280265,2248.8333722546145,5.531416442595679,61.82510318853596,62.02885001645923
30.711348621363918,2166.721495925399,5.3353611032999275,62.02885001645923,62.366962008885274
30.650753135364855,2064.424698503249,5.496060671027826,62.366962008885274,62.299611489470266
30.594594236260455,2089.989019041118,4.975331570139387,62.299611489470266,62.00999722097351
30.609413387266294,2050.894413524081,5.537977783599644,62.00999722097351,61.37323234981091
30.625599332045248,2149.7570449636123,5.235719097029567,61.37323234981091,61.95699979720642
30.628406499057455,2071.2700723143103,5.070276999931799,61.95699979720642,62.01542434308746
30.615301287920225,2013.2014146593392,4.584075856393522,62.01542434308746,61.887356177967355
30.544625421737592,1826.0215654027475,4.161537270992139,61.887356177967355,62.033026066992534
30.576000116571183,1698.1416828416848,3.6142881324908167,62.033026066992534,62.399917419893306
30.66554504513283,1647.2219988538245,3.742706536156751,62.399917419893306,62.13988417550287
30.697660902457855,1700.224089236327,3.1337808439135273,62.13988417550287,62.44728541008141
30.68610791846288,1570.7659076748557,4.1123079874776565,62.44728541008141,61.69577116345622
30.6063641552621,1486.9386901652701,3.6960676455410546,61.69577116345622,62.0581154985067
30.531531131425954,1595.1462029457937,4.665046805974453,62.0581154985067,61.56603839552069
30.507743675460322,1489.5123511982408,3.7702766064840443,61.56603839552069,62.01706530611578
30.495538239534216,1464.2031173453254,3.5097581559399864,62.01706530611578,61.82902318176041
30.50660700223303,1495.8169687705642,3.6389914591151467,61.82902318176041,62.525710762160756
30.490800758634606,1407.6872224046233,3.905324698237833,62.525710762160756,62.263940104231025
30.491426446605683,1478.7558243913954,4.221354918026726,62.263940104231025,62.444141328153066
30.420338343153325,1364.0180477947872,3.9191386305305143,62.444141328153066,62.0099851169229
30.367525072738793,1424.4381898728752,4.059662500925682,62.0099851169229,61.83226975704767
30.422484272428058,1456.1571352657486,4.143122333675029,61.83226975704767,61.82220853178102
30.482470761445267,1493.7353224445524,4.170362719050116,61.82220853178102,62.216385556207854
30.5564934131418,1502.9497930967755,4.048626477082948,62.216385556207854,62.68068598787593
30.51460225020292,1559.1918298204084,4.543446693819935,62.68068598787593,62.25930430604596
30.51207288013125,1663.8250797227956,3.755440681031305,62.25930430604596,62.020194652238736
30.509300211390855,1660.6174867544407,3.464642932068366,62.020194652238736,62.072597495049685
30.628493263289947,1655.3220761393397,3.301550623426593,62.072597495049685,62.11571076131033
30.629791368961623,1495.0969770572733,2.997603453288627,62.11571076131033,62.728196598628884
30.678953367433895,1444.7813486626512,2.6660533881685184,62.728196598628884,62.485848133200676
30.744429649259615,1552.0017007387976,2.872849577032975,62.485848133200676,62.188556978159674
